HYD_YEAR,Q
9426,7197.94
9427,2846.64
9428,7541.94
9429,4385.49
9430,7042.15
9431,10994.71
9432,4940.25
9433,11938.5
9434,8664.96
9435,6227.04
9436,3918.71
9437,8328.82
9438,7309.48
9439,6859.12
9440,7400.05
9441,3514.44
9442,10031.02
9443,5173.17
9444,7146.57
9445,7498.35
9446,3474.42
9447,5761.23
9448,5728.24
9449,6076.83
9450,6416.59
9451,10124.76
9452,7650.49
9453,5728.97
9454,6138.13
9455,7307.08
9456,6477.92
9457,6000.3
9458,4712.29
9459,6039.88
9460,8173.25
9461,7390.92
9462,5372.37
9463,4806.8
9464,7038.53
9465,10749.87
9466,8350.04
9467,8338.72
9468,6492.9
9469,6244.33
9470,4590.67
9471,9295.08
9472,5004.13
9473,3385.99
9474,5464.17
9475,10363.55
9476,10650.05
9477,7419.27
9478,5891.06
9479,6814.98
9480,5206.67
9481,4404.66
9482,3712.53
9483,6778.94
9484,2581.12
9485,5703.17
9486,5067.38
9487,7650.15
9488,7907.01
9489,5587.62
9490,5197.54
9491,5963.87
9492,4740.22
9493,5991.43
9494,6056.9
9495,9915.3
9496,7978.71
9497,6136.12
9498,4888.48
9499,3795.5
9500,5295.37
9501,7623.43
9502,3074.01
9503,3449.57
9504,5396.12
9505,5321.27
9506,4044.58
9507,7890.76
9508,5801.04
9509,8073.72
9510,5613.47
9511,8234.01
9512,3005.8
9513,6875.87
9514,4548.55
9515,4436.32
9516,7224.39
9517,3988.7
9518,4864.42
9519,5746.3
9520,3937.37
9521,6525.41
9522,4347.38
9523,3673.75
9524,6062.44
9525,3866.55
9526,9309.48
9527,5735.92
9528,11616.37
9529,10613.51
9530,4102.96
9531,6038.98
9532,6360.15
9533,5321.21
9534,6610.9
9535,9520.49
9536,8426.48
9537,6057.52
9538,5031.3
9539,4223.22
9540,12597.43
9541,10049.26
9542,4394.86
9543,4988.95
9544,7350.05
9545,10107.84
9546,6495.89
9547,3960.44
9548,7830.76
9549,3916.76
9550,11120.49
9551,9466.89
9552,6848.12
9553,7624.32
9554,5561.33
9555,5421.8
9556,3588.95
9557,6063.28
9558,11608.9
9559,8558.87
9560,3226.99
9561,3369.07
9562,4462.81
9563,6248.42
9564,8518.93
9565,8637.32
9566,5731.17
9567,7972.07
9568,5761.77
9569,5894.41
9570,9932.42
9571,11929.05
9572,5437.09
9573,6443.28
9574,6143.78
9575,7938.3
9576,6364.22
9577,5501.19
9578,6083.11
9579,6149.96
9580,5232.1
9581,11542.43
9582,3009.46
9583,7598.84
9584,5935.68
9585,4012.05
9586,8832.85
9587,3919.71
9588,7559.97
9589,3845.31
9590,7275.85
9591,7356.72
9592,5708.59
9593,3320.11
9594,6109.94
9595,4781.79
9596,8350.73
9597,3441.6
9598,6135.01
9599,4545.84
9600,6994.37
9601,6448.79
9602,7007.7
9603,5624.88
9604,5344.53
9605,4434.7
9606,5568.43
9607,6560.88
9608,4940.58
9609,7037.39
9610,6326.93
9611,7752.5
9612,5821.48
9613,6276.75
9614,5920.18
9615,9084.43
9616,10577.01
9617,3524.83
9618,5311.19
9619,15047.82
9620,6864.22
9621,6019.33
9622,3867.19
9623,9100.0
9624,4462.5
9625,7222.16
9626,6049.28
9627,6497.19
9628,5088.44
9629,4152.47
9630,5752.82
9631,6684.73
9632,9557.98
9633,3978.51
9634,7117.34
9635,7999.36
9636,4905.53
9637,4568.78
9638,4340.99
9639,6874.13
9640,4838.2
9641,4834.91
9642,7872.51
9643,4740.12
9644,7956.97
9645,5466.89
9646,4291.2
9647,5106.26
9648,2996.4
9649,3373.97
9650,3990.6
9651,12531.52
9652,3753.08
9653,2999.21
9654,9203.97
9655,14429.9
9656,3017.46
9657,5290.51
9658,3404.72
9659,4459.04
9660,8660.85
9661,3677.64
9662,3737.52
9663,3951.41
9664,3658.47
9665,4303.72
9666,3533.46
9667,5910.55
9668,1503.4
9669,5265.3
9670,8142.98
9671,6802.19
9672,13152.42
9673,7808.02
9674,6286.71
9675,2557.38
9676,6301.72
9677,7873.05
9678,6604.58
9679,7981.35
9680,7485.37
9681,7858.14
9682,5293.92
9683,5812.55
9684,6136.01
9685,9538.79
9686,3407.08
9687,6710.88
9688,4552.47
9689,6761.76
9690,4705.52
9691,5337.16
9692,4338.65
9693,2233.17
9694,9145.47
9695,4903.49
9696,5781.28
9697,4145.94
9698,5858.06
9699,4881.31
9700,7325.53
9701,7395.74
9702,5926.92
9703,3084.98
9704,4193.25
9705,6813.58
9706,7765.54
9707,5112.98
9708,4077.32
9709,3133.69
9710,5068.66
9711,6372.44
9712,5204.87
9713,10529.25
9714,9637.81
9715,6534.0
9716,7191.65
9717,3664.54
9718,4173.94
9719,8729.45
9720,3282.5
9721,8162.3
9722,9335.08
9723,11570.2
9724,4755.29
9725,5219.87
9726,5683.57
9727,5301.85
9728,4367.53
9729,6123.18
9730,8567.17
9731,8924.42
9732,5631.62
9733,7495.84
9734,3783.35
9735,6180.68
9736,11652.94
9737,5834.38
9738,7220.46
9739,8488.13
9740,4672.82
9741,8663.71
9742,6712.63
9743,6673.52
9744,4962.41
9745,6375.84
9746,8343.91
9747,6876.6
9748,6825.4
9749,2714.58
9750,4052.64
9751,1962.1
9752,5662.31
9753,5650.59
9754,7327.65
9755,9825.98
9756,5604.18
9757,7363.73
9758,2483.58
9759,8732.52
9760,6395.42
9761,5814.73
9762,5825.62
9763,5982.29
9764,5428.78
9765,10309.08
9766,6792.75
9767,5655.75
9768,4333.84
9769,9461.07
9770,6208.2
9771,4646.94
9772,5599.31
9773,8422.47
9774,8496.12
9775,7095.48
9776,3546.36
9777,4758.04
9778,3555.79
9779,2896.47
9780,6629.42
9781,3053.18
9782,9571.83
9783,3785.23
9784,5022.33
9785,11165.89
9786,5708.02
9787,8895.97
9788,6433.1
9789,6380.33
9790,6537.17
9791,7361.78
9792,3844.7
9793,6148.15
9794,5409.97
9795,8259.18
9796,8212.71
9797,8810.47
9798,4083.83
9799,5982.91
9800,3755.32
9801,6815.48
9802,3786.37
9803,6399.63
9804,2207.54
9805,5741.75
9806,7397.66
9807,9849.32
9808,4633.11
9809,7442.52
9810,3858.99
9811,7688.77
9812,7441.14
9813,7862.02
9814,3985.85
9815,7486.34
9816,3758.25
9817,3947.97
9818,3101.56
9819,6776.95
9820,4286.0
9821,5087.01
9822,5497.44
9823,7364.7
9824,6500.76
9825,8215.0
9826,12715.16
9827,6067.16
9828,9606.65
9829,11184.14
9830,7356.23
9831,6293.88
9832,6262.33
9833,4027.06
9834,6429.96
9835,5037.25
9836,10800.0
9837,13251.75
9838,4242.31
9839,2822.51
9840,8976.44
9841,6514.51
9842,4435.24
9843,6929.81
9844,5543.5
9845,5579.45
9846,8778.15
9847,5037.5
9848,13782.85
9849,3947.32
9850,5152.93
9851,4618.72
9852,5321.58
9853,4306.7
9854,8571.91
9855,8652.11
9856,6024.89
9857,6674.84
9858,5454.74
9859,5254.49
9860,8759.92
9861,7356.17
9862,4603.47
9863,4658.72
9864,4218.16
9865,8946.98
9866,6528.85
9867,7362.24
9868,3225.97
9869,4737.32
9870,5881.34
9871,5459.08
9872,5682.72
9873,4986.22
9874,5051.58
9875,4944.31
9876,7688.74
9877,2663.46
9878,6833.54
9879,5802.46
9880,7755.47
9881,3285.45
9882,8251.99
9883,6793.87
9884,9961.88
9885,7953.55
9886,3986.98
9887,4370.58
9888,8097.3
9889,4547.8
9890,3751.26
9891,3051.82
9892,5040.25
9893,5309.99
9894,8495.2
9895,10679.58
9896,6276.75
9897,5578.84
9898,5165.52
9899,5152.58
9900,8305.21
9901,5148.85
9902,8531.13
9903,4948.18
9904,4439.71
9905,4220.82
9906,8207.69
9907,6103.8
9908,6476.28
9909,5460.64
9910,6325.02
9911,10582.02
9912,8586.82
9913,5288.76
9914,10865.67
9915,3100.31
9916,5295.7
9917,7099.9
9918,5298.16
9919,8028.48
9920,5706.57
9921,8501.25
9922,5887.33
9923,2729.0
9924,8252.77
9925,8716.64
9926,3172.29
9927,6067.57
9928,7155.61
9929,4983.04
9930,4936.1
9931,9645.1
9932,3524.15
9933,6930.51
9934,5928.01
9935,4414.1
9936,3396.19
9937,8050.31
9938,4014.94
9939,7353.12
9940,7070.71
9941,4360.84
9942,9778.28
9943,5488.19
9944,9256.83
9945,2687.14
9946,8398.71
9947,6551.49
9948,8634.05
9949,7119.73
9950,6599.81
9951,6082.66
9952,5804.45
9953,8967.75
9954,6544.86
9955,6595.61
9956,17431.96
9957,6558.4
9958,5866.36
9959,7710.96
9960,7737.88
9961,5753.45
9962,4921.71
9963,4651.98
9964,3204.18
9965,2933.04
9966,6846.86
9967,2657.29
9968,5667.12
9969,7280.12
9970,5192.84
9971,7440.55
9972,3265.75
9973,6619.7
9974,13784.91
9975,10139.29
9976,8112.65
9977,4416.1
9978,5293.95
9979,12434.76
9980,6175.09
9981,9583.74
9982,4470.91
9983,4879.15
9984,4389.61
9985,4708.6
9986,6855.64
9987,4418.13
9988,10008.2
9989,2938.14
9990,7877.88
9991,7842.34
9992,8203.39
9993,5912.34
9994,4956.85
9995,4227.06
9996,2017.73
9997,6175.18
9998,7626.98
9999,5392.39
10000,12015.72
10001,4714.96
10002,3865.16
10003,3531.19
10004,10330.86
10005,5768.95
10006,7466.77
10007,6965.13
10008,3649.43
10009,5467.65
10010,2922.21
10011,6978.49
10012,6505.52
10013,7156.61
10014,4036.99
10015,11257.26
10016,3775.86
10017,9693.94
10018,5449.01
10019,5545.79
10020,11147.64
10021,2439.56
10022,3866.33
10023,8842.92
10024,6977.0
10025,9317.94
10026,6174.69
10027,9080.85
10028,8480.15
10029,7787.21
10030,2623.81
10031,4303.75
10032,10239.98
10033,3519.99
10034,7504.92
10035,8954.67
10036,6661.75
10037,7484.02
10038,6264.76
10039,6586.32
10040,4842.43
10041,4371.93
10042,6925.88
10043,5887.9
10044,4663.1
10045,8784.83
10046,17829.92
10047,6968.7
10048,7321.84
10049,4735.55
10050,3814.07
10051,5600.73
10052,7628.38
10053,6791.22
10054,3661.49
10055,6557.06
10056,7436.82
10057,5752.71
10058,8141.84
10059,4504.3
10060,3239.28
10061,4607.9
10062,4653.55
10063,7778.03
10064,7753.06
10065,5731.24
10066,3248.91
10067,8647.95
10068,8079.01
10069,11028.93
10070,6550.27
10071,6756.16
10072,5104.23
10073,6771.74
10074,7794.19
10075,6591.9
10076,8841.68
10077,5225.14
10078,7597.44
10079,6038.65
10080,4579.42
10081,7889.94
10082,6149.08
10083,3695.92
10084,2422.89
10085,6438.43
10086,4894.08
10087,5200.72
10088,7523.21
10089,5828.31
10090,7158.89
10091,4983.93
10092,4114.84
10093,5457.88
10094,3092.69
10095,15368.0
10096,3082.17
10097,13396.26
10098,11943.67
10099,3847.52
10100,5804.11
10101,7696.5
10102,5561.79
10103,3364.73
10104,5294.46
10105,5206.15
10106,6114.82
10107,6651.06
10108,3087.95
10109,4433.95
10110,6319.91
10111,5970.16
10112,4936.38
10113,7705.71
10114,5054.87
10115,7786.8
10116,6911.28
10117,6686.25
10118,4693.95
10119,3811.19
10120,9236.35
10121,4641.04
10122,5334.45
10123,5850.58
10124,6285.97
10125,3858.25
10126,8375.5
10127,4330.97
10128,8913.4
10129,7065.77
10130,6949.93
10131,5866.03
10132,3725.28
10133,2748.64
10134,7613.3
10135,7516.77
10136,9836.24
10137,7848.43
10138,7906.82
10139,6268.93
10140,8124.75
10141,5926.52
10142,5392.14
10143,4672.63
10144,3484.54
10145,10627.33
10146,5989.0
10147,4595.72
10148,3804.63
10149,7729.11
10150,11001.13
10151,6686.43
10152,4257.81
10153,9442.81
10154,5956.46
10155,7691.16
10156,7394.29
10157,5452.15
10158,10499.15
10159,7112.37
10160,7300.28
10161,4817.31
10162,7831.1
10163,6551.97
10164,6022.97
10165,13248.15
10166,5429.84
10167,3304.25
10168,4718.51
10169,5640.89
10170,10517.04
10171,10104.16
10172,5880.81
10173,7336.36
10174,4122.94
10175,3591.08
10176,3903.42
10177,9480.25
10178,6166.25
10179,3015.34
10180,7816.8
10181,11520.31
10182,8592.39
10183,6783.08
10184,11098.09
10185,7263.12
10186,7506.02
10187,9484.93
10188,10364.39
10189,6839.56
10190,4484.59
10191,5300.34
10192,4214.22
10193,10246.77
10194,3742.79
10195,7985.24
10196,8537.11
10197,11971.31
10198,3700.35
10199,2957.93
10200,7512.07
10201,6931.89
10202,6876.13
10203,6351.53
10204,5807.83
10205,9274.04
10206,5099.31
10207,7593.88
10208,6211.23
10209,6056.92
10210,5834.46
10211,4707.26
10212,4451.26
10213,3461.64
10214,9068.28
10215,5978.93
10216,5635.14
10217,3998.29
10218,3484.05
10219,4387.18
10220,9037.2
10221,5356.4
10222,11635.27
10223,3362.07
10224,5826.54
10225,9064.2
10226,8071.56
10227,2299.88
10228,6237.98
10229,4357.12
10230,4542.08
10231,8336.38
10232,7218.52
10233,6705.14
10234,4290.52
10235,8409.72
10236,4153.26
10237,12724.23
10238,7959.23
10239,5666.07
10240,8543.09
10241,4177.13
10242,7814.37
10243,5267.38
10244,3302.39
10245,8720.14
10246,7871.37
10247,6195.76
10248,6870.21
10249,7042.91
10250,4571.29
10251,7130.3
10252,6106.02
10253,6984.71
10254,7180.49
10255,4065.72
10256,4557.04
10257,9927.31
10258,5109.65
10259,4117.69
10260,9367.2
10261,7121.28
10262,5959.94
10263,4259.87
10264,3728.24
10265,11632.76
10266,8380.5
10267,5004.25
10268,5425.21
10269,6575.76
10270,11182.55
10271,6031.65
10272,4497.82
10273,7824.52
10274,3000.22
10275,3256.15
10276,6264.49
10277,8413.42
10278,8796.26
10279,6408.76
10280,6555.45
10281,5630.72
10282,8765.05
10283,13239.62
10284,6966.46
10285,7000.05
10286,6126.0
10287,9298.34
10288,5931.5
10289,3426.33
10290,5303.46
10291,5952.54
10292,3203.77
10293,8400.78
10294,7943.51
10295,7819.33
10296,5404.97
10297,1940.66
10298,4894.72
10299,8555.33
10300,6028.94
10301,11561.14
10302,16490.49
10303,4761.28
10304,4971.95
10305,6478.51
10306,10539.48
10307,6831.68
10308,2876.59
10309,6874.0
10310,5726.73
10311,4416.19
10312,8350.78
10313,13258.62
10314,5165.77
10315,3044.44
10316,3901.19
10317,7323.77
10318,6015.04
10319,9713.2
10320,5200.82
10321,3862.29
10322,5917.19
10323,6855.46
10324,10329.18
10325,7128.67
10326,4828.18
10327,9702.01
10328,5746.83
10329,2849.93
10330,7141.54
10331,5447.03
10332,4587.26
10333,6601.21
10334,3714.17
10335,5860.29
10336,4990.22
10337,6674.9
10338,3395.99
10339,6805.19
10340,2484.17
10341,5110.75
10342,6344.88
10343,7636.76
10344,3328.36
10345,6289.2
10346,3788.32
10347,3259.57
10348,4264.37
10349,5896.69
10350,11876.75
10351,3069.39
10352,5689.85
10353,6590.23
10354,10216.04
10355,11488.65
10356,7539.97
10357,4668.81
10358,7235.05
10359,3702.64
10360,6744.97
10361,7058.15
10362,6560.59
10363,3521.78
10364,3759.57
10365,4788.98
10366,10744.14
10367,4771.22
10368,3898.16
10369,5516.73
10370,6905.71
10371,3876.07
10372,7026.16
10373,8192.33
10374,4316.18
10375,8938.63
10376,6355.16
10377,4810.06
10378,3221.0
10379,4877.68
10380,6605.8
10381,4234.97
10382,4275.69
10383,2419.18
10384,4424.04
10385,5282.54
10386,5645.87
10387,11115.38
10388,4945.19
10389,4071.9
10390,4052.0
10391,5268.41
10392,7646.17
10393,6117.89
10394,7747.33
10395,5206.39
10396,3742.76
10397,5821.15
10398,3465.94
10399,5699.25
10400,8657.51
10401,6395.09
10402,5399.22
10403,8946.65
10404,6224.37
10405,3903.94
10406,6525.06
10407,4519.09
10408,6554.76
10409,6124.22
10410,6667.96
10411,7755.43
10412,4175.36
10413,10131.33
10414,4378.6
10415,5482.94
10416,8505.72
10417,8253.95
10418,7967.06
10419,3432.51
10420,8046.54
10421,7947.32
10422,6725.89
10423,5067.83
10424,5773.84
10425,4852.14
10426,4163.51
10427,3279.67
10428,6616.1
10429,7717.92
10430,8676.82
10431,7579.17
10432,4861.0
10433,7072.41
10434,11253.79
10435,6572.93
10436,6676.65
10437,5294.86
10438,8032.97
10439,5688.59
10440,4810.47
10441,6136.4
10442,6856.94
10443,5796.56
10444,2732.1
10445,6715.32
10446,6158.74
10447,8368.38
10448,4081.74
10449,9995.88
10450,9410.07
10451,12621.89
10452,6933.33
10453,7915.04
10454,6520.62
10455,10441.75
10456,4208.64
10457,5998.48
10458,8612.23
10459,11139.37
10460,6815.59
10461,9009.78
10462,4643.5
10463,4679.15
10464,7776.57
10465,5095.73
10466,3762.88
10467,4237.45
10468,5113.02
10469,11390.3
10470,7871.63
10471,4335.98
10472,7796.49
10473,6946.86
10474,3718.3
10475,6395.26
10476,4618.16
10477,6377.45
10478,11128.77
10479,3396.93
10480,3936.16
10481,14596.86
10482,6227.43
10483,7750.36
10484,7076.87
10485,3331.82
10486,9016.88
10487,4588.76
10488,6200.48
10489,4371.33
10490,4862.81
10491,6675.52
10492,4383.04
10493,5002.82
10494,6017.62
10495,5185.72
10496,5189.21
10497,3782.21
10498,5817.91
10499,9319.03
10500,8423.67
10501,4607.23
10502,5191.24
10503,7404.74
10504,5069.28
10505,8420.5
10506,5191.93
10507,3757.73
10508,8024.59
10509,6512.07
10510,7808.04
10511,6367.14
10512,7968.41
10513,6692.86
10514,5449.23
10515,6569.64
10516,5284.08
10517,9606.18
10518,8979.15
10519,8130.01
10520,8191.45
10521,6792.85
10522,5195.64
10523,5756.77
10524,9881.28
10525,5115.05
10526,9782.23
10527,3475.37
10528,6323.47
10529,7901.42
10530,4026.37
10531,8042.2
10532,4853.38
10533,9305.6
10534,5974.74
10535,3658.41
10536,8674.26
10537,7085.09
10538,6765.54
10539,7372.62
10540,9089.08
10541,5027.06
10542,4928.68
10543,5118.94
10544,3957.45
10545,7021.37
10546,6342.64
10547,3142.26
10548,9732.21
10549,4721.29
10550,7417.45
10551,12767.95
10552,2972.01
10553,7487.36
10554,6229.41
10555,8179.34
10556,15709.82
10557,5008.65
10558,4781.15
10559,3788.73
10560,11373.52
10561,2896.3
10562,5249.33
10563,4045.31
10564,4190.52
10565,6047.92
10566,2828.46
10567,2799.56
10568,8145.07
10569,4357.96
10570,3071.06
10571,2997.36
10572,8967.04
10573,13061.42
10574,3668.27
10575,9144.34
10576,6759.93
10577,8064.37
10578,3914.91
10579,6889.54
10580,3177.95
10581,4689.38
10582,5517.67
10583,4232.19
10584,4591.28
10585,4859.51
10586,7401.0
10587,3598.72
10588,3904.51
10589,13354.06
10590,6080.55
10591,12461.75
10592,3678.76
10593,2592.27
10594,8419.04
10595,7290.97
10596,3591.54
10597,4717.85
10598,6283.79
10599,5943.16
10600,4400.62
10601,6890.61
10602,6493.85
10603,7117.62
10604,5715.88
10605,5464.14
10606,5606.65
10607,3220.94
10608,4335.04
10609,3925.01
10610,4128.55
10611,11487.73
10612,5427.97
10613,3034.93
10614,6863.12
10615,2846.34
10616,5737.72
10617,3041.77
10618,8083.88
10619,10334.84
10620,5624.32
10621,4665.75
10622,4210.54
10623,6276.74
10624,3197.99
10625,5090.21
10626,10413.38
10627,5392.62
10628,2832.1
10629,7611.5
10630,5194.1
10631,7895.45
10632,8353.06
10633,4791.66
10634,5454.27
10635,5777.43
10636,8360.7
10637,4572.68
10638,4265.53
10639,3793.13
10640,3562.26
10641,8993.36
10642,5785.73
10643,6460.46
10644,8304.06
10645,5693.91
10646,6711.62
10647,10084.39
10648,9246.86
10649,4389.37
10650,6229.39
10651,4335.19
10652,6385.13
10653,6797.7
10654,4489.69
10655,6737.23
10656,6359.02
10657,5839.39
10658,7139.53
10659,5455.93
10660,4675.87
10661,6528.03
10662,2862.89
10663,3161.75
10664,7538.77
10665,4800.9
10666,6481.01
10667,9202.98
10668,8911.68
10669,5301.04
10670,4716.9
10671,3529.24
10672,7932.72
10673,7668.48
10674,5118.53
10675,7639.21
10676,3173.01
10677,7377.53
10678,5534.63
10679,5459.1
10680,11120.72
10681,7729.56
10682,10187.39
10683,4352.49
10684,5361.82
10685,4723.79
10686,11426.29
10687,6509.09
10688,3505.16
10689,6133.27
10690,6383.16
10691,5471.48
10692,3838.85
10693,4041.44
10694,10904.79
10695,8918.0
10696,5433.42
10697,5910.36
10698,4704.36
10699,9546.21
10700,3505.69
10701,7933.81
10702,8636.3
10703,5565.18
10704,6299.85
10705,16136.35
10706,4240.47
10707,3993.79
10708,7666.54
10709,11838.26
10710,3755.73
10711,4948.17
10712,7260.51
10713,9000.12
10714,7422.42
10715,6633.62
10716,6486.42
10717,6233.25
10718,6399.44
10719,4926.84
10720,7612.62
10721,4760.4
10722,4663.35
10723,11097.24
10724,10585.15
10725,3893.64
10726,7070.07
10727,8209.15
10728,5148.42
10729,3041.37
10730,9080.68
10731,8152.53
10732,10452.57
10733,6486.17
10734,7238.1
10735,6677.62
10736,8746.16
10737,5164.19
10738,6364.11
10739,10906.27
10740,7730.84
10741,5257.73
10742,7230.09
10743,6346.88
10744,6350.34
10745,8311.95
10746,7704.96
10747,7001.42
10748,5382.33
10749,6600.15
10750,8057.88
10751,8287.03
10752,5966.6
10753,6089.45
10754,3492.39
10755,3635.28
10756,5502.51
10757,6169.3
10758,8511.69
10759,6815.58
10760,3101.73
10761,5268.87
10762,7044.08
10763,4996.52
10764,6245.79
10765,6705.95
10766,4494.38
10767,5025.33
10768,5000.08
10769,5197.13
10770,3554.72
10771,5656.09
10772,7391.09
10773,7503.56
10774,4388.78
10775,4602.89
10776,10512.52
10777,3031.79
10778,3726.59
10779,7519.63
10780,9882.54
10781,6532.26
10782,7764.53
10783,5952.14
10784,6147.12
10785,7544.12
10786,6954.14
10787,8510.46
10788,4232.92
10789,5203.03
10790,5149.26
10791,4788.18
10792,5997.65
10793,5904.02
10794,5862.74
10795,6807.3
10796,10533.17
10797,5000.73
10798,4883.12
10799,7861.13
10800,6901.78
10801,6940.41
10802,5405.83
10803,6648.98
10804,6872.62
10805,2599.89
10806,4404.93
10807,8649.34
10808,8475.63
10809,8958.35
10810,8295.61
10811,4434.79
10812,7578.0
10813,5990.48
10814,7462.09
10815,6618.93
10816,15179.46
10817,3576.86
10818,3762.87
10819,5655.16
10820,7863.04
10821,6474.06
10822,3091.83
10823,6579.67
10824,8567.22
10825,7893.02
10826,8084.03
10827,3245.62
10828,6137.33
10829,4289.15
10830,3800.44
10831,7423.88
10832,9393.92
10833,5178.29
10834,4883.79
10835,9243.02
10836,2293.87
10837,7111.93
